53,3/30/2017,12:40:17,60,1200,180,60,1800,0,8
9,3/30/2017,12:40:17,
10,3/30/2017,12:43:17,
3,3/30/2017,12:43:17,
0,3/30/2017,12:43:17,23.0, 81.2,865
5,3/30/2017,12:43:17,
6,3/30/2017,12:43:22,
0,3/30/2017,12:44:17,23.1, 80.0,997
5,3/30/2017,12:44:17,
6,3/30/2017,12:44:22,
0,3/30/2017,12:45:17,23.2, 80.0,1090
5,3/30/2017,12:45:17,
6,3/30/2017,12:45:22,
0,3/30/2017,12:46:17,23.2, 80.0,1178
5,3/30/2017,12:46:17,
6,3/30/2017,12:46:22,
0,3/30/2017,12:47:17,23.2, 80.2,1248
0,3/30/2017,12:48:17,23.2, 80.4,1076
5,3/30/2017,12:48:17,
6,3/30/2017,12:48:22,
0,3/30/2017,12:49:17,23.3, 80.3,1162
5,3/30/2017,12:49:17,
6,3/30/2017,12:49:22,
0,3/30/2017,12:50:17,23.4, 80.2,1230
0,3/30/2017,12:51:17,23.4, 80.0,1035
5,3/30/2017,12:51:17,
6,3/30/2017,12:51:22,
0,3/30/2017,12:52:17,23.5, 78.5,1136
5,3/30/2017,12:52:17,
6,3/30/2017,12:52:22,
0,3/30/2017,12:53:17,23.7, 79.3,1222
0,3/30/2017,12:54:17,23.8, 79.8,1073
5,3/30/2017,12:54:17,
6,3/30/2017,12:54:22,
0,3/30/2017,12:55:18,24.0, 79.4,1144
5,3/30/2017,12:55:18,
6,3/30/2017,12:55:23,
0,3/30/2017,12:56:18,24.2, 78.8,1248
0,3/30/2017,12:57:18,24.4, 79.1,-1
0,3/30/2017,12:58:18,24.6, 78.9,968
5,3/30/2017,12:58:18,
6,3/30/2017,12:58:23,
0,3/30/2017,12:59:18,24.7, 78.7,1108
5,3/30/2017,12:59:18,
6,3/30/2017,12:59:23,
0,3/30/2017,13:0:18,24.8, 78.5,1199
5,3/30/2017,13:0:18,
6,3/30/2017,13:0:23,
0,3/30/2017,13:1:18,24.9, 78.5,1263
0,3/30/2017,13:2:18,24.9, 78.5,1074
5,3/30/2017,13:2:18,
6,3/30/2017,13:2:23,
0,3/30/2017,13:3:18,25.0, 78.5,1209
0,3/30/2017,13:4:18,25.0, 78.4,1036
5,3/30/2017,13:4:18,
6,3/30/2017,13:4:23,
0,3/30/2017,13:5:18,25.0, 78.5,1167
5,3/30/2017,13:5:18,
6,3/30/2017,13:5:23,
0,3/30/2017,13:6:18,25.0, 78.7,1241
0,3/30/2017,13:7:18,25.0, 78.8,1062
5,3/30/2017,13:7:18,
6,3/30/2017,13:7:23,
0,3/30/2017,13:8:18,24.9, 78.9,1173
5,3/30/2017,13:8:18,
6,3/30/2017,13:8:23,
0,3/30/2017,13:9:18,24.9, 78.9,1257
1,3/30/2017,13:10:17,
0,3/30/2017,13:10:18,24.9, 78.9,1078
5,3/30/2017,13:10:18,
6,3/30/2017,13:10:23,
2,3/30/2017,13:11:17,  2.4
0,3/30/2017,13:11:18,24.9, 78.9,1198
5,3/30/2017,13:11:18,
6,3/30/2017,13:11:23,
0,3/30/2017,13:12:18,24.9, 78.8,1276
0,3/30/2017,13:13:18,24.9, 79.1,1099
5,3/30/2017,13:13:18,
6,3/30/2017,13:13:23,
0,3/30/2017,13:14:18,24.9, 79.3,1223
0,3/30/2017,13:15:19,24.9, 79.3,1051
5,3/30/2017,13:15:19,
6,3/30/2017,13:15:24,
0,3/30/2017,13:16:19,24.8, 79.6,1167
5,3/30/2017,13:16:19,
6,3/30/2017,13:16:24,
0,3/30/2017,13:17:19,24.8, 79.6,1238
0,3/30/2017,13:18:19,24.8, 79.8,1065
5,3/30/2017,13:18:19,
6,3/30/2017,13:18:24,
0,3/30/2017,13:19:19,24.8, 79.8,1174
5,3/30/2017,13:19:19,
6,3/30/2017,13:19:24,
0,3/30/2017,13:20:19,24.8, 79.7,1240
