13,548
53,3/29/2017,9:2:11,120,1200,60,900,0,8
13,548
9,3/29/2017,9:2:11,
13,526
10,3/29/2017,9:5:11,
13,526
3,3/29/2017,9:5:11,
13,459
0,3/29/2017,9:6:11,22.1, 81.4,872
13,490
5,3/29/2017,9:6:11,
13,495
6,3/29/2017,9:6:16,
13,428
0,3/29/2017,9:8:11,21.9, 80.4,1132
13,459
5,3/29/2017,9:8:11,
13,464
6,3/29/2017,9:8:16,
13,397
0,3/29/2017,9:10:11,21.9, 80.9,1307
13,366
0,3/29/2017,9:12:11,21.8, 81.3,970
13,397
5,3/29/2017,9:12:11,
13,402
6,3/29/2017,9:12:16,
13,335
0,3/29/2017,9:14:11,21.9, 81.7,1184
13,366
5,3/29/2017,9:14:11,
13,371
6,3/29/2017,9:14:16,
13,304
0,3/29/2017,9:16:11,21.9, 81.8,1348
13,337
1,3/29/2017,9:17:11,
13,330
2,3/29/2017,9:18:11,164.0
13,273
0,3/29/2017,9:18:11,21.9, 82.0,993
13,304
5,3/29/2017,9:18:11,
13,309
6,3/29/2017,9:18:16,
13,247
6,3/29/2017,9:22:16,
