0,3/31/2017,5:11:3,20.3, 73.7,550
2,3/31/2017,5:11:17,162.0
0,3/31/2017,5:12:3,20.3, 73.9,540
0,3/31/2017,5:13:3,20.3, 73.7,541
0,3/31/2017,5:14:3,20.2, 73.7,550
0,3/31/2017,5:15:3,20.2, 73.7,548
0,3/31/2017,5:16:3,20.2, 73.8,549
0,3/31/2017,5:17:3,20.2, 73.8,539
0,3/31/2017,5:18:3,20.2, 73.8,542
0,3/31/2017,5:19:3,20.2, 73.7,535
0,3/31/2017,5:20:3,20.2, 73.8,545
0,3/31/2017,5:21:3,20.2, 73.7,530
0,3/31/2017,5:22:3,20.2, 73.7,524
0,3/31/2017,5:23:3,20.3, 73.6,533
0,3/31/2017,5:24:3,20.3, 73.6,533
0,3/31/2017,5:25:3,20.2, 73.7,525
0,3/31/2017,5:26:4,20.2, 73.8,533
0,3/31/2017,5:27:4,20.2, 73.9,522
0,3/31/2017,5:28:4,20.2, 74.0,537
0,3/31/2017,5:29:4,20.2, 73.9,531
0,3/31/2017,5:30:4,20.2, 74.1,535
0,3/31/2017,5:31:4,20.2, 74.0,535
0,3/31/2017,5:32:4,20.1, 74.0,534
0,3/31/2017,5:33:4,20.1, 74.0,518
0,3/31/2017,5:34:4,20.1, 74.1,531
0,3/31/2017,5:35:4,20.2, 74.0,523
0,3/31/2017,5:36:4,20.2, 73.9,529
0,3/31/2017,5:37:4,20.2, 73.9,533
0,3/31/2017,5:38:4,20.2, 73.9,519
0,3/31/2017,5:39:4,20.2, 73.8,525
0,3/31/2017,5:40:4,20.2, 73.8,512
1,3/31/2017,5:40:17,
0,3/31/2017,5:41:4,20.2, 73.7,523
2,3/31/2017,5:41:17,162.3
0,3/31/2017,5:42:4,20.2, 74.0,519
0,3/31/2017,5:43:4,20.2, 74.0,523
0,3/31/2017,5:44:4,20.2, 74.1,525
0,3/31/2017,5:45:4,20.2, 74.0,529
0,3/31/2017,5:46:5,20.2, 74.2,533
0,3/31/2017,5:47:5,20.2, 74.2,529
0,3/31/2017,5:48:5,20.1, 74.2,526
0,3/31/2017,5:49:5,20.1, 74.2,533
0,3/31/2017,5:50:5,20.1, 74.2,525
0,3/31/2017,5:51:5,20.1, 74.2,528
0,3/31/2017,5:52:5,20.1, 74.1,516
0,3/31/2017,5:53:5,20.1, 74.1,522
0,3/31/2017,5:54:5,20.2, 74.1,519
0,3/31/2017,5:55:5,20.2, 73.9,523
0,3/31/2017,5:56:5,20.2, 73.9,514
0,3/31/2017,5:57:5,20.2, 73.9,517
0,3/31/2017,5:58:5,20.2, 74.0,513
0,3/31/2017,5:59:5,20.2, 74.1,513
0,3/31/2017,6:0:5,20.2, 74.1,515
0,3/31/2017,6:1:5,20.1, 74.3,513
0,3/31/2017,6:2:5,20.1, 74.2,519
0,3/31/2017,6:3:5,20.1, 74.4,515
0,3/31/2017,6:4:5,20.1, 74.4,519
0,3/31/2017,6:5:5,20.1, 74.3,523
0,3/31/2017,6:6:6,20.1, 74.3,525
0,3/31/2017,6:7:6,20.1, 74.4,521
0,3/31/2017,6:8:6,20.1, 74.3,525
0,3/31/2017,6:9:6,20.1, 74.3,518
0,3/31/2017,6:10:6,20.1, 74.2,512
1,3/31/2017,6:10:17,
0,3/31/2017,6:11:6,20.2, 74.2,530
2,3/31/2017,6:11:17,165.7
0,3/31/2017,6:12:6,20.2, 74.1,517
0,3/31/2017,6:13:6,20.2, 74.0,523
0,3/31/2017,6:14:6,20.2, 74.1,522
0,3/31/2017,6:15:6,20.2, 74.2,518
0,3/31/2017,6:16:6,20.2, 74.2,515
0,3/31/2017,6:17:6,20.2, 74.4,518
0,3/31/2017,6:18:6,20.2, 74.4,512
0,3/31/2017,6:19:6,20.1, 74.4,522
0,3/31/2017,6:20:6,20.1, 74.6,529
0,3/31/2017,6:21:6,20.1, 74.6,536
0,3/31/2017,6:22:6,20.1, 74.5,527
0,3/31/2017,6:23:6,20.0, 74.5,537
0,3/31/2017,6:24:6,20.0, 74.5,528
0,3/31/2017,6:25:6,20.1, 74.6,540
0,3/31/2017,6:26:7,20.1, 74.6,526
0,3/31/2017,6:27:7,20.1, 74.6,531
0,3/31/2017,6:28:7,20.1, 74.4,529
0,3/31/2017,6:29:7,20.1, 74.3,532
0,3/31/2017,6:30:7,20.1, 74.3,539
0,3/31/2017,6:31:7,20.1, 74.5,534
0,3/31/2017,6:32:7,20.1, 74.5,556
0,3/31/2017,6:33:7,20.1, 74.5,552
0,3/31/2017,6:34:7,20.1, 74.7,558
0,3/31/2017,6:35:7,20.1, 74.8,564
0,3/31/2017,6:36:7,20.1, 74.9,572
0,3/31/2017,6:37:7,20.0, 74.9,568
0,3/31/2017,6:38:7,20.1, 74.9,565
0,3/31/2017,6:39:7,20.0, 74.9,563
0,3/31/2017,6:40:7,20.1, 74.9,563
1,3/31/2017,6:40:17,
0,3/31/2017,6:41:7,20.1, 74.9,558
2,3/31/2017,6:41:17,160.9
0,3/31/2017,6:42:7,20.1, 74.9,552
0,3/31/2017,6:43:7,20.1, 74.8,557
0,3/31/2017,6:44:7,20.2, 74.7,555
0,3/31/2017,6:45:7,20.2, 74.9,555
0,3/31/2017,6:46:7,20.2, 74.9,561
0,3/31/2017,6:47:7,20.2, 75.0,555
0,3/31/2017,6:48:7,20.1, 75.1,563
0,3/31/2017,6:49:7,20.1, 75.3,564
0,3/31/2017,6:50:7,20.1, 75.4,562
0,3/31/2017,6:51:8,20.1, 75.2,558
0,3/31/2017,6:52:8,20.1, 75.4,559
0,3/31/2017,6:53:8,20.1, 75.4,555
0,3/31/2017,6:54:8,20.0, 75.3,561
0,3/31/2017,6:55:8,20.0, 75.4,556
0,3/31/2017,6:56:8,20.0, 75.3,552
0,3/31/2017,6:57:8,20.0, 75.2,561
0,3/31/2017,6:58:8,20.1, 75.3,559
0,3/31/2017,6:59:8,20.1, 75.3,548
0,3/31/2017,7:0:8,20.1, 75.3,549
0,3/31/2017,7:1:8,20.1, 75.2,559
0,3/31/2017,7:2:8,20.1, 75.2,548
0,3/31/2017,7:3:8,20.1, 75.3,560
0,3/31/2017,7:4:8,20.1, 75.5,546
0,3/31/2017,7:5:8,20.1, 75.5,543
0,3/31/2017,7:6:8,20.1, 75.5,554
0,3/31/2017,7:7:8,20.1, 75.5,561
0,3/31/2017,7:8:8,20.1, 75.6,562
0,3/31/2017,7:9:8,20.0, 75.7,557
0,3/31/2017,7:10:8,20.0, 75.6,562
1,3/31/2017,7:10:17,
0,3/31/2017,7:11:9,20.0, 75.6,552
2,3/31/2017,7:11:17,164.7
0,3/31/2017,7:12:9,20.0, 75.6,555
0,3/31/2017,7:13:9,20.0, 75.5,553
0,3/31/2017,7:14:9,20.0, 75.5,551
0,3/31/2017,7:15:9,20.1, 75.6,548
0,3/31/2017,7:16:9,20.1, 75.7,548
0,3/31/2017,7:17:9,20.1, 75.6,553
0,3/31/2017,7:18:9,20.1, 75.7,556
0,3/31/2017,7:19:9,20.1, 75.8,555
0,3/31/2017,7:20:9,20.1, 76.0,559
0,3/31/2017,7:21:9,20.0, 76.1,549
0,3/31/2017,7:22:9,20.0, 76.3,553
0,3/31/2017,7:23:9,20.0, 76.3,552
0,3/31/2017,7:24:9,20.0, 76.4,561
0,3/31/2017,7:25:9,20.0, 76.4,560
0,3/31/2017,7:26:9,19.9, 76.6,561
0,3/31/2017,7:27:9,20.0, 76.8,566
0,3/31/2017,7:28:9,19.9, 76.7,557
