51,3/11/2017,9:6:26
9,3/11/2017,9:6:26
10,3/11/2017,9:9:26
3,3/11/2017,9:9:26
0,3/11/2017,9:10:26,31.20,35.00,-1
0,3/11/2017,9:12:26,30.10,36.20,602
5,3/11/2017,9:12:26
6,3/11/2017,9:12:39
0,3/11/2017,9:14:26,30.40,35.90,1910
0,3/11/2017,9:16:26,30.50,35.70,1367
0,3/11/2017,9:18:26,30.60,35.30,1067
5,3/11/2017,9:18:26
6,3/11/2017,9:18:34
0,3/11/2017,9:20:26,30.80,34.90,1303
1,3/11/2017,9:21:27
0,3/11/2017,9:22:26,30.90,34.70,1022
5,3/11/2017,9:22:26
2,3/11/2017,9:22:27
6,3/11/2017,9:22:34
0,3/11/2017,9:24:26,31.00,34.30,1285
0,3/11/2017,9:26:26,31.10,34.30,1030
5,3/11/2017,9:26:26
6,3/11/2017,9:26:34
0,3/11/2017,9:28:26,31.10,34.50,1322
0,3/11/2017,9:30:26,31.10,34.70,1061
5,3/11/2017,9:30:26
6,3/11/2017,9:30:34
0,3/11/2017,9:32:26,31.10,35.00,1335
0,3/11/2017,9:34:26,31.10,35.00,1067
5,3/11/2017,9:34:26
6,3/11/2017,9:34:34
0,3/11/2017,9:36:26,31.20,34.80,1336
1,3/11/2017,9:36:27
2,3/11/2017,9:37:27
0,3/11/2017,9:38:26,31.20,34.90,1067
5,3/11/2017,9:38:26
6,3/11/2017,9:38:34
0,3/11/2017,9:40:26,31.30,34.80,1369
0,3/11/2017,9:42:26,31.40,34.90,1129
5,3/11/2017,9:42:26
6,3/11/2017,9:42:34
0,3/11/2017,9:44:26,31.50,35.20,1418
0,3/11/2017,9:46:26,31.50,35.20,1147
5,3/11/2017,9:46:26
6,3/11/2017,9:46:34
0,3/11/2017,9:48:26,31.50,35.20,1378
0,3/11/2017,9:50:26,31.50,34.90,1078
5,3/11/2017,9:50:26
6,3/11/2017,9:50:34
1,3/11/2017,9:51:27
0,3/11/2017,9:52:26,31.50,34.70,1343
2,3/11/2017,9:52:27
0,3/11/2017,9:54:26,31.50,34.70,1063
5,3/11/2017,9:54:26
6,3/11/2017,9:54:34
0,3/11/2017,9:56:26,31.60,34.80,1362
0,3/11/2017,9:58:26,31.60,35.00,1075
5,3/11/2017,9:58:26
6,3/11/2017,9:58:34
0,3/11/2017,10:0:26,31.60,35.10,1363
0,3/11/2017,10:2:26,31.60,35.20,1061
5,3/11/2017,10:2:26
6,3/11/2017,10:2:34
0,3/11/2017,10:4:26,31.60,34.90,1315
0,3/11/2017,10:6:26,31.60,34.90,1027
5,3/11/2017,10:6:26
1,3/11/2017,10:6:27
6,3/11/2017,10:6:34
2,3/11/2017,10:7:27
0,3/11/2017,10:8:26,31.60,34.60,1294
0,3/11/2017,10:10:26,31.60,34.60,1031
5,3/11/2017,10:10:26
6,3/11/2017,10:10:34
0,3/11/2017,10:12:26,31.60,34.80,1326
0,3/11/2017,10:14:26,31.60,34.90,1043
5,3/11/2017,10:14:26
6,3/11/2017,10:14:34
0,3/11/2017,10:16:26,31.60,35.10,1330
0,3/11/2017,10:18:26,31.60,35.30,1055
5,3/11/2017,10:18:26
6,3/11/2017,10:18:34
0,3/11/2017,10:20:26,31.60,35.10,1314
1,3/11/2017,10:21:27
0,3/11/2017,10:22:26,31.50,34.90,1027
5,3/11/2017,10:22:26
2,3/11/2017,10:22:27
6,3/11/2017,10:22:34
0,3/11/2017,10:24:26,31.50,34.80,1307
0,3/11/2017,10:26:26,31.50,34.80,1032
5,3/11/2017,10:26:26
6,3/11/2017,10:26:34
0,3/11/2017,10:28:26,31.50,35.10,1334
0,3/11/2017,10:30:26,31.50,35.20,1047
5,3/11/2017,10:30:26
6,3/11/2017,10:30:34
0,3/11/2017,10:32:26,31.50,35.30,1340
0,3/11/2017,10:34:26,31.50,35.40,1050
5,3/11/2017,10:34:26
6,3/11/2017,10:34:34
0,3/11/2017,10:36:26,31.50,35.20,1315
1,3/11/2017,10:36:27
2,3/11/2017,10:37:27
0,3/11/2017,10:38:26,31.50,35.20,1031
5,3/11/2017,10:38:26
6,3/11/2017,10:38:34
0,3/11/2017,10:40:26,31.50,35.10,1301
0,3/11/2017,10:42:26,31.50,35.00,1031
5,3/11/2017,10:42:26
6,3/11/2017,10:42:34
0,3/11/2017,10:44:26,31.60,35.20,684
5,3/11/2017,10:44:26
6,3/11/2017,10:44:39
0,3/11/2017,10:46:26,30.70,31.20,673
5,3/11/2017,10:46:26
6,3/11/2017,10:46:39
0,3/11/2017,10:48:26,29.10,33.20,638
5,3/11/2017,10:48:26
6,3/11/2017,10:48:39
0,3/11/2017,10:50:26,28.20,34.60,635
5,3/11/2017,10:50:26
6,3/11/2017,10:50:39
1,3/11/2017,10:51:27
0,3/11/2017,10:52:26,27.50,35.70,622
5,3/11/2017,10:52:26
2,3/11/2017,10:52:27
6,3/11/2017,10:52:39
0,3/11/2017,10:54:26,27.10,36.80,613
5,3/11/2017,10:54:26
6,3/11/2017,10:54:39
0,3/11/2017,10:56:26,27.00,37.10,605
5,3/11/2017,10:56:26
6,3/11/2017,10:56:39
0,3/11/2017,10:58:26,27.10,37.00,664
5,3/11/2017,10:58:26
6,3/11/2017,10:58:39
0,3/11/2017,11:0:26,27.10,37.70,772
5,3/11/2017,11:0:26
6,3/11/2017,11:0:39
0,3/11/2017,11:2:26,27.20,40.10,1028
5,3/11/2017,11:2:26
6,3/11/2017,11:2:34
0,3/11/2017,11:4:26,28.00,40.20,1304
0,3/11/2017,11:6:26,28.70,40.10,1015
5,3/11/2017,11:6:26
1,3/11/2017,11:6:27
6,3/11/2017,11:6:34
2,3/11/2017,11:7:27
0,3/11/2017,11:8:26,29.30,39.70,1319
0,3/11/2017,11:10:26,29.70,38.90,1062
5,3/11/2017,11:10:26
