11,523,12,14
0,3/30/2017,1:50:30,18.3, 80.2,515
11,523,34,14
11,523,12,14
0,3/30/2017,1:52:30,18.3, 80.1,522
11,523,34,14
11,523,12,14
0,3/30/2017,1:54:30,18.3, 80.1,523
11,523,34,14
11,523,12,14
0,3/30/2017,1:56:30,18.3, 80.1,518
11,523,34,14
11,520,12,14
1,3/30/2017,1:58:27,
11,520,20,14
11,523,12,14
0,3/30/2017,1:58:30,18.3, 80.1,516
11,523,34,14
11,513,12,14
2,3/30/2017,1:59:27,167.7
11,513,25,14
11,523,12,14
0,3/30/2017,2:0:30,18.2, 80.4,521
11,523,33,14
11,523,12,14
0,3/30/2017,2:2:30,18.2, 80.3,521
11,523,33,14
11,523,12,14
0,3/30/2017,2:4:30,18.2, 80.4,518
11,523,33,14
11,523,12,14
0,3/30/2017,2:6:30,18.2, 80.4,518
11,523,33,14
53,3/30/2017,2:6:51,120,1200,60,900,0,8
9,3/30/2017,2:6:51,
10,3/30/2017,2:9:51,
4,3/30/2017,2:9:51,
0,3/30/2017,2:10:51,18.2, 80.3,522
0,3/30/2017,2:12:51,18.2, 80.5,528
0,3/30/2017,2:14:51,18.2, 80.7,530
0,3/30/2017,2:16:52,18.1, 80.5,525
0,3/30/2017,2:18:52,18.2, 80.4,535
0,3/30/2017,2:20:52,18.1, 80.6,537
1,3/30/2017,2:21:51,
2,3/30/2017,2:22:51,168.8
0,3/30/2017,2:22:52,18.1, 80.2,531
0,3/30/2017,2:24:52,18.2, 80.3,525
0,3/30/2017,2:26:52,18.1, 80.2,530
0,3/30/2017,2:28:52,18.1, 80.3,522
0,3/30/2017,2:30:52,18.1, 80.2,527
0,3/30/2017,2:32:52,18.1, 80.3,525
0,3/30/2017,2:34:52,18.1, 80.3,538
1,3/30/2017,2:36:51,
0,3/30/2017,2:36:52,18.1, 80.5,532
2,3/30/2017,2:37:51,162.9
0,3/30/2017,2:38:52,18.1, 80.5,528
0,3/30/2017,2:40:52,18.0, 80.6,533
0,3/30/2017,2:42:52,18.0, 80.5,536
0,3/30/2017,2:44:52,18.0, 80.6,535
0,3/30/2017,2:46:52,18.0, 80.5,539
0,3/30/2017,2:48:52,18.0, 80.6,535
0,3/30/2017,2:50:52,18.0, 80.6,526
1,3/30/2017,2:51:51,
2,3/30/2017,2:52:51,160.7
0,3/30/2017,2:52:52,18.0, 80.2,539
0,3/30/2017,2:54:52,18.0, 80.3,535
0,3/30/2017,2:56:52,18.0, 80.4,536
0,3/30/2017,2:58:52,18.0, 80.4,543
0,3/30/2017,3:0:52,18.0, 80.4,527
0,3/30/2017,3:2:52,18.0, 80.6,540
0,3/30/2017,3:4:52,18.0, 80.5,529
1,3/30/2017,3:6:51,
0,3/30/2017,3:6:52,18.0, 80.3,529
2,3/30/2017,3:7:51,162.8
0,3/30/2017,3:8:52,18.0, 80.3,536
0,3/30/2017,3:10:52,18.0, 80.3,532
0,3/30/2017,3:12:52,18.0, 80.4,544
0,3/30/2017,3:14:52,18.0, 80.6,535
